id,state,year,quarter,transaction_type,transaction_count,transaction_amount
1546,gujarat,2018,2,Recharge & bill payments,4643367,1571880396.377953
1547,gujarat,2018,2,Peer-to-peer payments,2483231,10009680530.386887
1548,gujarat,2018,2,Merchant payments,275503,356984574.1205573
1549,gujarat,2018,2,Financial Services,140704,38598263.22838031
1550,gujarat,2018,2,Others,202928,185541007.527258
1551,gujarat,2018,3,Peer-to-peer payments,5287200,15272745137.759302
1552,gujarat,2018,3,Recharge & bill payments,5117168,1938041688.9678535
1553,gujarat,2018,3,Merchant payments,573440,466209496.80151117
1554,gujarat,2018,3,Financial Services,136468,24930605.607339725
1555,gujarat,2018,3,Others,219873,164477497.1394802
1556,gujarat,2018,4,Peer-to-peer payments,6488202,21207285184.780193
1557,gujarat,2018,4,Recharge & bill payments,6138404,2297332323.0815277
1558,gujarat,2018,4,Merchant payments,1656377,1088373316.0580251
1559,gujarat,2018,4,Financial Services,133915,30699273.16507
1560,gujarat,2018,4,Others,316405,207297005.69778407
1561,gujarat,2019,1,Peer-to-peer payments,13465044,31231285551.308655
1562,gujarat,2019,1,Recharge & bill payments,8595256,3104251732.6516943
1563,gujarat,2019,1,Merchant payments,2493340,1296376125.1752787
1564,gujarat,2019,1,Financial Services,114539,19581520.569400217
1565,gujarat,2019,1,Others,323272,204585378.77191538
1566,gujarat,2019,2,Peer-to-peer payments,12547493,41853661230.46585
1567,gujarat,2019,2,Recharge & bill payments,10434449,4651874823.428602
1568,gujarat,2019,2,Merchant payments,5486791,2526448415.3585706
1569,gujarat,2019,2,Financial Services,70502,17349813.389733132
1570,gujarat,2019,2,Others,442607,271280936.6247084
1571,gujarat,2019,3,Peer-to-peer payments,14529353,49206585462.018684
1572,gujarat,2019,3,Merchant payments,11788077,4211116461.2911887
1573,gujarat,2019,3,Recharge & bill payments,11349625,5768100024.478059
1574,gujarat,2019,3,Financial Services,78609,20507001.233050577
1575,gujarat,2019,3,Others,482985,256386015.24681717
1576,gujarat,2019,4,Peer-to-peer payments,19107911,64477452638.7778
1577,gujarat,2019,4,Recharge & bill payments,12967713,6517891166.722656
1578,gujarat,2019,4,Merchant payments,9964076,5480269119.720948
1579,gujarat,2019,4,Financial Services,63498,20202767.26414788
1580,gujarat,2019,4,Others,444434,194846362.42851496
1581,gujarat,2020,1,Peer-to-peer payments,19068093,72393727235.07784
1582,gujarat,2020,1,Recharge & bill payments,15648472,7197595156.690899
1583,gujarat,2020,1,Merchant payments,12191478,7210758662.281933
1584,gujarat,2020,1,Financial Services,50753,27460255.45966168
1585,gujarat,2020,1,Others,367621,165535312.39278784
1586,gujarat,2020,2,Recharge & bill payments,19971660,8322688556.990006
1587,gujarat,2020,2,Peer-to-peer payments,17569398,64723140394.22913
1588,gujarat,2020,2,Merchant payments,9645967,7196610931.561442
1589,gujarat,2020,2,Financial Services,59617,53132341.305008195
1590,gujarat,2020,2,Others,173543,92274135.40504411
1591,gujarat,2020,3,Peer-to-peer payments,23130724,89142122337.25531
1592,gujarat,2020,3,Merchant payments,18338969,12749796641.785404
1593,gujarat,2020,3,Recharge & bill payments,17481357,9820654243.80882
1594,gujarat,2020,3,Financial Services,92278,84723188.62104335
1595,gujarat,2020,3,Others,246851,124456073.24163358
1596,gujarat,2020,4,Peer-to-peer payments,29967258,116743230330.36209
1597,gujarat,2020,4,Merchant payments,28430460,20844321156.652935
1598,gujarat,2020,4,Recharge & bill payments,18943669,10441981826.080866
1599,gujarat,2020,4,Financial Services,113371,120056733.8865249
1600,gujarat,2020,4,Others,373789,243470065.45681778
1601,gujarat,2021,1,Peer-to-peer payments,36427493,144818968373.02933
1602,gujarat,2021,1,Merchant payments,35815382,26512643894.003174
1603,gujarat,2021,1,Recharge & bill payments,22088838,11996115292.377842
1604,gujarat,2021,1,Financial Services,126380,137612317.73580322
1605,gujarat,2021,1,Others,316472,235440836.3042438
1606,gujarat,2021,2,Merchant payments,42593432,33542305033.829506
1607,gujarat,2021,2,Peer-to-peer payments,41642387,162483567902.30194
1608,gujarat,2021,2,Recharge & bill payments,27127405,13750783181.944221
1609,gujarat,2021,2,Financial Services,128647,136119996.7022825
1610,gujarat,2021,2,Others,349525,249278437.33914098
1611,gujarat,2021,3,Merchant payments,62934471,48197579736.51646
1612,gujarat,2021,3,Peer-to-peer payments,56134212,208013326600.62402
1613,gujarat,2021,3,Recharge & bill payments,29580901,15945997372.058683
1614,gujarat,2021,3,Financial Services,125167,163304131.1436523
1615,gujarat,2021,3,Others,473656,304418273.24545926
1616,gujarat,2021,4,Merchant payments,84846502,68717933161.8696
1617,gujarat,2021,4,Peer-to-peer payments,67301686,254338740726.63605
1618,gujarat,2021,4,Recharge & bill payments,30072479,18739034341.66239
1619,gujarat,2021,4,Financial Services,175393,209214620.7057898
1620,gujarat,2021,4,Others,591265,377657202.7539646
1621,gujarat,2022,1,Merchant payments,101648378,79563412221.78397
1622,gujarat,2022,1,Peer-to-peer payments,77768758,292439274688.30835
1623,gujarat,2022,1,Recharge & bill payments,30473298,20042066374.66357
1624,gujarat,2022,1,Financial Services,160423,187077879.38466492
1625,gujarat,2022,1,Others,496289,316261089.4073821
1626,gujarat,2022,2,Merchant payments,131610193,95585623258.23604
1627,gujarat,2022,2,Peer-to-peer payments,86423696,326945780476.59766
1628,gujarat,2022,2,Recharge & bill payments,33424931,23844933238.40894
1629,gujarat,2022,2,Financial Services,125180,142685436.4192669
1630,gujarat,2022,2,Others,468796,278978567.1836352
1631,gujarat,2022,3,Merchant payments,161264265,109018764232.99393
1632,gujarat,2022,3,Peer-to-peer payments,103034790,359338045092.0105
1633,gujarat,2022,3,Recharge & bill payments,38383683,28649040040.502144
1634,gujarat,2022,3,Financial Services,152053,162173602.84596294
1635,gujarat,2022,3,Others,404941,269479241.0969004
1636,gujarat,2022,4,Merchant payments,186533503,125585214989.03009
1637,gujarat,2022,4,Peer-to-peer payments,114868478,411053364214.2685
1638,gujarat,2022,4,Recharge & bill payments,39167297,30789927498.953297
1639,gujarat,2022,4,Financial Services,179101,194314203.00804448
1640,gujarat,2022,4,Others,407639,295484431.2780074
1641,gujarat,2023,1,Merchant payments,199359623,123421554216.0
1642,gujarat,2023,1,Peer-to-peer payments,120907384,436337923470.0
1643,gujarat,2023,1,Recharge & bill payments,41649002,37570733166.0
1644,gujarat,2023,1,Financial Services,180163,200278806.0
1645,gujarat,2023,1,Others,415154,295699148.0
1646,gujarat,2023,2,Merchant payments,239396654,135256737974.0
1647,gujarat,2023,2,Peer-to-peer payments,132035120,470150906708.0
1648,gujarat,2023,2,Recharge & bill payments,44902296,39506073738.0
1649,gujarat,2023,2,Financial Services,191053,225104195.0
1650,gujarat,2023,2,Others,397430,268385910.0
1651,gujarat,2023,3,Merchant payments,279651861,155597205179.0
1652,gujarat,2023,3,Peer-to-peer payments,151754885,508236930735.0
1653,gujarat,2023,3,Recharge & bill payments,47284770,43342854631.0
1654,gujarat,2023,3,Financial Services,246300,311377540.0
1655,gujarat,2023,3,Others,365774,248668365.0
1656,gujarat,2023,4,Merchant payments,319459808,179560004574.0
1657,gujarat,2023,4,Peer-to-peer payments,166959749,567135968086.0
1658,gujarat,2023,4,Recharge & bill payments,47046378,47786850776.0
1659,gujarat,2023,4,Financial Services,271611,349727923.0
1660,gujarat,2023,4,Others,378032,254647715.0
1661,gujarat,2024,1,Merchant payments,366409312,201682534095.0
1662,gujarat,2024,1,Peer-to-peer payments,187792836,618453750215.0
1663,gujarat,2024,1,Recharge & bill payments,51744007,50813658532.0
1664,gujarat,2024,1,Financial Services,273979,398254841.0
1665,gujarat,2024,1,Others,356537,271267241.0
1666,gujarat,2024,2,Merchant payments,437221639,222449503863.0
1667,gujarat,2024,2,Peer-to-peer payments,199501081,638163102162.0
1668,gujarat,2024,2,Recharge & bill payments,52968092,49178909419.0
1669,gujarat,2024,2,Financial Services,320563,459744596.0
1670,gujarat,2024,2,Others,383778,373786893.0
1671,gujarat,2024,3,Merchant payments,476512894,238978729415.0
1672,gujarat,2024,3,Peer-to-peer payments,225649266,671907062380.0
1673,gujarat,2024,3,Recharge & bill payments,54584624,51775029765.0
1674,gujarat,2024,3,Financial Services,384648,514500536.0
1675,gujarat,2024,3,Others,309818,376066005.0
1676,gujarat,2024,4,Merchant payments,530043047,271052844680.0
1677,gujarat,2024,4,Peer-to-peer payments,244109941,750880785528.0
1678,gujarat,2024,4,Recharge & bill payments,51838504,53102559360.0
1679,gujarat,2024,4,Financial Services,1091610,557971100.0
1680,gujarat,2024,4,Others,291864,420340754.0
1681,haryana,2018,1,Recharge & bill payments,2368002,535578755.07945114
1682,haryana,2018,1,Peer-to-peer payments,1607193,5814807510.68666
1683,haryana,2018,1,Merchant payments,167816,173513595.3537558
1684,haryana,2018,1,Financial Services,128636,27501068.014126316
1685,haryana,2018,1,Others,209123,242110585.52640373
1686,haryana,2018,2,Recharge & bill payments,3054284,984897276.651981
1687,haryana,2018,2,Peer-to-peer payments,2388953,9745924809.851494
1688,haryana,2018,2,Merchant payments,369916,334118261.45344114
1689,haryana,2018,2,Financial Services,167570,38145882.44180386
1690,haryana,2018,2,Others,170208,217328211.71769944
1691,haryana,2018,3,Peer-to-peer payments,3753981,14429454356.345787
1692,haryana,2018,3,Recharge & bill payments,3203386,1310467515.0605886
1693,haryana,2018,3,Merchant payments,1003057,427387637.9335371
1694,haryana,2018,3,Financial Services,100452,17323790.814170156
1695,haryana,2018,3,Others,201148,190505707.47361812
1696,haryana,2018,4,Peer-to-peer payments,5905032,22416919746.93868
1697,haryana,2018,4,Recharge & bill payments,4116262,1671040703.7317612
1698,haryana,2018,4,Merchant payments,2413446,1013407379.8963095
1699,haryana,2018,4,Financial Services,120711,22252543.62175617
1700,haryana,2018,4,Others,394732,267255642.26742023
1701,haryana,2019,1,Peer-to-peer payments,12622225,30283578836.61907
1702,haryana,2019,1,Recharge & bill payments,5576577,2202061874.5361757
1703,haryana,2019,1,Merchant payments,3361995,1292375556.3150868
1704,haryana,2019,1,Financial Services,101786,15201736.002431491
1705,haryana,2019,1,Others,473192,258437718.15887585
1706,haryana,2019,2,Peer-to-peer payments,10387562,37056084813.57578
1707,haryana,2019,2,Recharge & bill payments,5902923,2838724048.0896106
1708,haryana,2019,2,Merchant payments,5738283,2292901816.1432047
1709,haryana,2019,2,Financial Services,57488,12080285.227121718
1710,haryana,2019,2,Others,655560,301748850.1804938
1711,haryana,2019,3,Peer-to-peer payments,11775288,43738290119.9285
1712,haryana,2019,3,Merchant payments,9386779,3615636827.8118167
1713,haryana,2019,3,Recharge & bill payments,8289987,4817098564.823641
1714,haryana,2019,3,Financial Services,61503,16715100.880217994
1715,haryana,2019,3,Others,829974,301378585.9978597
1716,haryana,2019,4,Peer-to-peer payments,15729819,58242027266.14443
1717,haryana,2019,4,Merchant payments,11615667,5253780278.236426
1718,haryana,2019,4,Recharge & bill payments,9648003,5637358525.756194
1719,haryana,2019,4,Financial Services,41688,13756049.144287623
1720,haryana,2019,4,Others,790808,212797749.81994924
1721,haryana,2020,1,Peer-to-peer payments,17728235,68367245528.07149
1722,haryana,2020,1,Merchant payments,14327020,7075196609.224878
1723,haryana,2020,1,Recharge & bill payments,11346112,6331682016.516322
1724,haryana,2020,1,Financial Services,34488,25266730.1883267
1725,haryana,2020,1,Others,600232,176823674.24305555
1726,haryana,2020,2,Peer-to-peer payments,17334369,66645492690.67839
1727,haryana,2020,2,Recharge & bill payments,12740328,6547618491.532405
1728,haryana,2020,2,Merchant payments,11527654,7393393677.758501
1729,haryana,2020,2,Financial Services,48759,49209527.29146181
1730,haryana,2020,2,Others,129940,75550536.67993587
1731,haryana,2020,3,Peer-to-peer payments,24123449,88796356487.11024
1732,haryana,2020,3,Merchant payments,20845136,12141560866.982178
1733,haryana,2020,3,Recharge & bill payments,12716319,8452802892.504496
1734,haryana,2020,3,Financial Services,66457,80854296.9304013
1735,haryana,2020,3,Others,186818,96375902.20346308
1736,haryana,2020,4,Merchant payments,34063692,21382305452.06797
1737,haryana,2020,4,Peer-to-peer payments,33920789,128613933346.85507
1738,haryana,2020,4,Recharge & bill payments,14682896,9675471300.731653
1739,haryana,2020,4,Financial Services,84881,103265693.75364488
1740,haryana,2020,4,Others,419181,223528573.1334415
1741,haryana,2021,1,Merchant payments,39363588,23389100227.155342
1742,haryana,2021,1,Peer-to-peer payments,36764622,135970636784.61835
1743,haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674
1744,haryana,2021,1,Financial Services,79784,99672809.99228218
1745,haryana,2021,1,Others,364437,218544351.22172093
1746,haryana,2021,2,Merchant payments,45335533,29119078263.957985
1747,haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668
1748,haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409
1749,haryana,2021,2,Financial Services,85821,97238136.09517692
1750,haryana,2021,2,Others,311896,227855606.99266592
1751,haryana,2021,3,Merchant payments,66885213,40190922826.60629
1752,haryana,2021,3,Peer-to-peer payments,55929958,188548678300.5247
1753,haryana,2021,3,Recharge & bill payments,17087955,11681457468.964512
1754,haryana,2021,3,Financial Services,77496,116592181.46997279
1755,haryana,2021,3,Others,479071,289441481.64370304
1756,haryana,2021,4,Merchant payments,84993587,56325102920.50671
1757,haryana,2021,4,Peer-to-peer payments,66548306,238638993818.09595
1758,haryana,2021,4,Recharge & bill payments,17632752,13817258646.066364
1759,haryana,2021,4,Financial Services,105050,151421306.61683068
1760,haryana,2021,4,Others,407280,307822609.17479354
1761,haryana,2022,1,Merchant payments,98346418,62565728158.2885
1762,haryana,2022,1,Peer-to-peer payments,74499889,263547240999.68338
1763,haryana,2022,1,Recharge & bill payments,18494827,14765350795.965681
1764,haryana,2022,1,Financial Services,107240,146586164.62792295
1765,haryana,2022,1,Others,540235,279136534.21161634
1766,haryana,2022,2,Merchant payments,130033573,76926347115.76375
1767,haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718
1768,haryana,2022,2,Recharge & bill payments,20011709,17457331653.445232
1769,haryana,2022,2,Financial Services,89805,120610061.5284536
1770,haryana,2022,2,Others,345424,224949213.49711913
1771,haryana,2022,3,Merchant payments,151278013,87063736519.87311
1772,haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015
1773,haryana,2022,3,Recharge & bill payments,22592966,21247984018.682095
1774,haryana,2022,3,Financial Services,111032,144937203.2864578
1775,haryana,2022,3,Others,308596,223267730.28330007
1776,haryana,2022,4,Merchant payments,169685872,102918159834.12416
1777,haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917
1778,haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729
1779,haryana,2022,4,Financial Services,118488,152488074.9943577
1780,haryana,2022,4,Others,305148,239722615.94605047
1781,haryana,2023,1,Merchant payments,220693824,114248076004.0
1782,haryana,2023,1,Peer-to-peer payments,128879993,443424820679.0
1783,haryana,2023,1,Recharge & bill payments,31210728,32978369763.0
1784,haryana,2023,1,Financial Services,158036,217615573.0
1785,haryana,2023,1,Others,375883,281741717.0
1786,haryana,2023,2,Merchant payments,275974807,130133751625.0
1787,haryana,2023,2,Peer-to-peer payments,147382711,495834929236.0
1788,haryana,2023,2,Recharge & bill payments,33655091,35262651840.0
1789,haryana,2023,2,Financial Services,172309,259162565.0
1790,haryana,2023,2,Others,351272,251633370.0
1791,haryana,2023,3,Merchant payments,310148821,140917418482.0
1792,haryana,2023,3,Peer-to-peer payments,156760079,498555993196.0
1793,haryana,2023,3,Recharge & bill payments,34105227,37490386949.0
1794,haryana,2023,3,Financial Services,198713,304618547.0
1795,haryana,2023,3,Others,306638,223563566.0
1796,haryana,2023,4,Merchant payments,343440148,167695632461.0
1797,haryana,2023,4,Peer-to-peer payments,175429519,571466808865.0
1798,haryana,2023,4,Recharge & bill payments,35320482,42514330771.0
1799,haryana,2023,4,Financial Services,238826,371355840.0
1800,haryana,2023,4,Others,319258,222356663.0
1801,haryana,2024,1,Merchant payments,376661558,177987462151.0
1802,haryana,2024,1,Peer-to-peer payments,187967904,583735861647.0
1803,haryana,2024,1,Recharge & bill payments,39068051,44295176434.0
1804,haryana,2024,1,Financial Services,256222,477335930.0
1805,haryana,2024,1,Others,339765,292383070.0
1806,haryana,2024,2,Merchant payments,482530215,211396204964.0
1807,haryana,2024,2,Peer-to-peer payments,214457734,647411527784.0
1808,haryana,2024,2,Recharge & bill payments,40862353,45581779106.0
1809,haryana,2024,2,Financial Services,304547,600748740.0
1810,haryana,2024,2,Others,399076,454335006.0
1811,haryana,2024,3,Merchant payments,521289709,224122374449.0
1812,haryana,2024,3,Peer-to-peer payments,231461545,648650534007.0
1813,haryana,2024,3,Recharge & bill payments,41502651,49244659978.0
1814,haryana,2024,3,Financial Services,361554,712626768.0
1815,haryana,2024,3,Others,324761,476486596.0
1816,haryana,2024,4,Merchant payments,554528337,256120928312.0
1817,haryana,2024,4,Peer-to-peer payments,244665075,724617450899.0
1818,haryana,2024,4,Recharge & bill payments,40983335,49974294031.0
1819,haryana,2024,4,Financial Services,906666,717769217.0
1820,haryana,2024,4,Others,310877,528916895.0
1821,himachal-pradesh,2018,1,Recharge & bill payments,284371,49871175.82607427
1822,himachal-pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303
1823,himachal-pradesh,2018,1,Merchant payments,13241,13851230.83495245
1824,himachal-pradesh,2018,1,Financial Services,8955,2040522.724771278
1825,himachal-pradesh,2018,1,Others,20779,16752849.503009535
1826,himachal-pradesh,2018,2,Recharge & bill payments,385642,83714322.414042
1827,himachal-pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513071
1828,himachal-pradesh,2018,2,Merchant payments,27851,31961300.882765952
1829,himachal-pradesh,2018,2,Financial Services,11330,4108919.3075577794
1830,himachal-pradesh,2018,2,Others,19436,19681794.59544668
1831,himachal-pradesh,2018,3,Recharge & bill payments,457449,108456077.51862916
1832,himachal-pradesh,2018,3,Peer-to-peer payments,362755,1596570994.985427
1833,himachal-pradesh,2018,3,Merchant payments,40675,31168155.22193054
1834,himachal-pradesh,2018,3,Financial Services,8182,1552275.0537747287
1835,himachal-pradesh,2018,3,Others,17693,16293930.078267336
1836,himachal-pradesh,2018,4,Recharge & bill payments,598325,143031082.4432017
1837,himachal-pradesh,2018,4,Peer-to-peer payments,590518,2367228879.4462624
