id,level,state_name,district_name,year,quarter,count,amount
21022,district,west-bengal,jalpaiguri district,2018,3,315295,357458671.4286321
21023,district,west-bengal,purulia district,2018,3,2634127,1255674844.8882928
21024,district,west-bengal,north twenty four parganas district,2018,3,4856114,4545902671.152222
21025,district,west-bengal,bankura district,2018,3,5179457,2464193070.534754
21026,district,west-bengal,jhargram district,2018,3,544404,276381182.4522882
21027,district,west-bengal,howrah district,2018,3,1389380,1281775308.5032842
21028,district,west-bengal,hooghly district,2018,3,2570814,1739170524.2633934
21029,district,west-bengal,kolkata district,2018,3,4733562,6263652226.964284
21030,district,west-bengal,koch bihar district,2018,3,522671,429958396.6195189
21031,district,west-bengal,alipurduar district,2018,3,190894,246648836.55828375
21032,district,west-bengal,paschim bardhaman district,2018,3,2874238,1847805644.7258697
21033,district,west-bengal,nadia district,2018,3,3491909,2140939925.6671455
21034,district,west-bengal,birbhum district,2018,3,6066238,6130627463.516832
21035,district,west-bengal,purba medinipur district,2018,3,2641955,2004301849.281406
21036,district,west-bengal,maldah district,2018,3,1891735,1596093452.1055121
21037,district,west-bengal,darjiling district,2018,3,279343,470260430.7927488
21038,district,west-bengal,south twenty four parganas district,2018,4,1839620,1674747743.946566
21039,district,west-bengal,purba bardhaman district,2018,4,1517609,1105650331.2157145
21040,district,west-bengal,uttar dinajpur district,2018,4,546004,651422758.655106
21041,district,west-bengal,kalimpong district,2018,4,19414,44748372.880300194
21042,district,west-bengal,murshidabad district,2018,4,2771908,2073820544.6702852
21043,district,west-bengal,paschim medinipur district,2018,4,1645590,1540090393.616658
21044,district,west-bengal,dakshin dinajpur district,2018,4,530257,332855706.11435485
21045,district,west-bengal,jalpaiguri district,2018,4,272277,451182300.0862664
21046,district,west-bengal,purulia district,2018,4,928572,444001662.391876
21047,district,west-bengal,north twenty four parganas district,2018,4,4412163,5106478584.138981
21048,district,west-bengal,bankura district,2018,4,1674744,830580184.9676104
21049,district,west-bengal,jhargram district,2018,4,272439,160506988.99923056
21050,district,west-bengal,howrah district,2018,4,1348284,1510973704.7459848
21051,district,west-bengal,hooghly district,2018,4,2105799,1620745549.3092494
21052,district,west-bengal,kolkata district,2018,4,5401244,8502095208.881001
21053,district,west-bengal,koch bihar district,2018,4,450760,508267493.70604295
21054,district,west-bengal,alipurduar district,2018,4,191071,329023531.4947543
21055,district,west-bengal,paschim bardhaman district,2018,4,1184281,1308957691.3264554
21056,district,west-bengal,nadia district,2018,4,1602207,1483069809.77854
21057,district,west-bengal,birbhum district,2018,4,4639212,6605150572.181274
21058,district,west-bengal,purba medinipur district,2018,4,1603344,1962876573.009977
21059,district,west-bengal,maldah district,2018,4,1248022,1571813601.683281
21060,district,west-bengal,darjiling district,2018,4,308727,670559903.9052528
21061,district,west-bengal,south twenty four parganas district,2019,1,2381496,2207352520.7777843
21062,district,west-bengal,purba bardhaman district,2019,1,2576757,2102277082.1985483
21063,district,west-bengal,uttar dinajpur district,2019,1,591162,767180236.7509651
21064,district,west-bengal,kalimpong district,2019,1,25274,50702402.103605494
21065,district,west-bengal,murshidabad district,2019,1,2701331,2435341320.8521204
21066,district,west-bengal,paschim medinipur district,2019,1,2056170,1976806857.544343
21067,district,west-bengal,dakshin dinajpur district,2019,1,430789,359433643.3864198
21068,district,west-bengal,jalpaiguri district,2019,1,324907,536462779.7040474
21069,district,west-bengal,purulia district,2019,1,826372,466522618.3836639
21070,district,west-bengal,north twenty four parganas district,2019,1,6016538,6234416494.557015
21071,district,west-bengal,bankura district,2019,1,1555874,897807596.2767885
21072,district,west-bengal,jhargram district,2019,1,296546,202134021.18639287
21073,district,west-bengal,howrah district,2019,1,1870799,1930863137.4692266
21074,district,west-bengal,hooghly district,2019,1,2488635,2045644142.3086185
21075,district,west-bengal,kolkata district,2019,1,9807639,12332944237.04475
21076,district,west-bengal,koch bihar district,2019,1,506575,629607593.5966945
21077,district,west-bengal,alipurduar district,2019,1,201488,361523896.4343028
21078,district,west-bengal,paschim bardhaman district,2019,1,1712637,1759360643.2614815
21079,district,west-bengal,nadia district,2019,1,1878230,1674723468.0591764
21080,district,west-bengal,birbhum district,2019,1,5081745,6063627232.544631
21081,district,west-bengal,purba medinipur district,2019,1,2175167,2426138102.1437855
21082,district,west-bengal,maldah district,2019,1,1559418,1770444887.2016394
21083,district,west-bengal,darjiling district,2019,1,560839,933357710.0945336
21084,district,west-bengal,south twenty four parganas district,2019,2,2092814,2437194676.653476
21085,district,west-bengal,purba bardhaman district,2019,2,4174535,4375901182.135069
21086,district,west-bengal,uttar dinajpur district,2019,2,540199,915161292.8232623
21087,district,west-bengal,kalimpong district,2019,2,30723,68861020.49970469
21088,district,west-bengal,murshidabad district,2019,2,2301748,2744461154.3824716
21089,district,west-bengal,paschim medinipur district,2019,2,1561429,1837766309.1079724
21090,district,west-bengal,dakshin dinajpur district,2019,2,366374,389130042.41225576
21091,district,west-bengal,jalpaiguri district,2019,2,318023,621913833.1314416
21092,district,west-bengal,purulia district,2019,2,638348,487259414.2527912
21093,district,west-bengal,north twenty four parganas district,2019,2,6157371,7197223705.950621
21094,district,west-bengal,bankura district,2019,2,1250400,956916426.859871
21095,district,west-bengal,jhargram district,2019,2,195771,193287311.04751638
21096,district,west-bengal,howrah district,2019,2,1740780,2186684125.294092
21097,district,west-bengal,hooghly district,2019,2,2379459,2442336673.6144834
21098,district,west-bengal,kolkata district,2019,2,13259522,17260848900.77318
21099,district,west-bengal,koch bihar district,2019,2,471590,787922720.7588583
21100,district,west-bengal,alipurduar district,2019,2,206118,425684355.1270641
21101,district,west-bengal,paschim bardhaman district,2019,2,2145729,2557384605.140711
21102,district,west-bengal,nadia district,2019,2,1702468,1996301068.1121693
21103,district,west-bengal,birbhum district,2019,2,1207526,1042289262.7394705
21104,district,west-bengal,purba medinipur district,2019,2,1850677,2439996733.7922893
21105,district,west-bengal,maldah district,2019,2,1433212,2138635544.306306
21106,district,west-bengal,darjiling district,2019,2,998719,1602530760.2036004
21107,district,west-bengal,south twenty four parganas district,2019,3,2784616,2980743400.200357
21108,district,west-bengal,purba bardhaman district,2019,3,5809301,5357582349.263204
21109,district,west-bengal,uttar dinajpur district,2019,3,643412,978369471.8491668
21110,district,west-bengal,kalimpong district,2019,3,39750,76053089.44145533
21111,district,west-bengal,murshidabad district,2019,3,4494100,3474157884.9006653
21112,district,west-bengal,paschim medinipur district,2019,3,2347260,2190157100.6562915
21113,district,west-bengal,dakshin dinajpur district,2019,3,643446,465122162.79446423
21114,district,west-bengal,jalpaiguri district,2019,3,433372,722249885.5745986
21115,district,west-bengal,purulia district,2019,3,1095563,629137903.632899
21116,district,west-bengal,north twenty four parganas district,2019,3,8854937,9351811604.762173
21117,district,west-bengal,bankura district,2019,3,2304123,1262732884.9594836
21118,district,west-bengal,jhargram district,2019,3,366694,227357129.67767933
21119,district,west-bengal,howrah district,2019,3,2301305,2690889297.0739627
21120,district,west-bengal,hooghly district,2019,3,3690825,3088441313.236069
21121,district,west-bengal,kolkata district,2019,3,16306691,21451201632.248753
21122,district,west-bengal,koch bihar district,2019,3,548852,801384234.6331651
21123,district,west-bengal,alipurduar district,2019,3,252938,457269673.21038043
21124,district,west-bengal,paschim bardhaman district,2019,3,3088578,3179774211.0084143
21125,district,west-bengal,nadia district,2019,3,2571191,2474590164.314495
21126,district,west-bengal,birbhum district,2019,3,1941324,1335657252.5214772
21127,district,west-bengal,purba medinipur district,2019,3,2642814,2923218852.733621
21128,district,west-bengal,maldah district,2019,3,1832396,2417266062.5172515
21129,district,west-bengal,darjiling district,2019,3,1451341,2005365055.6205454
21130,district,west-bengal,south twenty four parganas district,2019,4,3461338,3615715409.1951017
21131,district,west-bengal,purba bardhaman district,2019,4,9422447,6518176227.12306
21132,district,west-bengal,uttar dinajpur district,2019,4,912512,1239736206.54556
21133,district,west-bengal,kalimpong district,2019,4,48119,97391976.28005514
21134,district,west-bengal,murshidabad district,2019,4,5467828,4214583776.974844
21135,district,west-bengal,paschim medinipur district,2019,4,4095923,2924786112.5345197
21136,district,west-bengal,dakshin dinajpur district,2019,4,928554,611801422.234447
21137,district,west-bengal,jalpaiguri district,2019,4,570982,904007823.4554143
21138,district,west-bengal,purulia district,2019,4,2976215,991578052.4253972
21139,district,west-bengal,north twenty four parganas district,2019,4,10387653,10930067930.509941
21140,district,west-bengal,bankura district,2019,4,6055533,1977857278.9550972
21141,district,west-bengal,jhargram district,2019,4,580248,299479223.67942506
21142,district,west-bengal,howrah district,2019,4,2742810,3203293592.3727775
21143,district,west-bengal,hooghly district,2019,4,4540564,3763712816.9060802
21144,district,west-bengal,kolkata district,2019,4,21917627,26475748918.32508
21145,district,west-bengal,koch bihar district,2019,4,727438,1048679049.7796855
21146,district,west-bengal,alipurduar district,2019,4,338336,612361611.1269797
21147,district,west-bengal,paschim bardhaman district,2019,4,5025410,4100414909.372712
21148,district,west-bengal,nadia district,2019,4,3838756,3180344894.5931797
21149,district,west-bengal,birbhum district,2019,4,4269094,1949145295.0043097
21150,district,west-bengal,purba medinipur district,2019,4,3988434,3949509409.870963
21151,district,west-bengal,maldah district,2019,4,2391313,2911322901.3592367
21152,district,west-bengal,darjiling district,2019,4,2118704,2683895416.0233145
21153,district,west-bengal,south twenty four parganas district,2020,1,3069175,4200261969.458927
21154,district,west-bengal,purba bardhaman district,2020,1,2150646,2438981957.209982
21155,district,west-bengal,uttar dinajpur district,2020,1,792676,1466551396.8864355
21156,district,west-bengal,kalimpong district,2020,1,58372,110122361.18642363
21157,district,west-bengal,murshidabad district,2020,1,3036374,4375324882.318403
21158,district,west-bengal,paschim medinipur district,2020,1,2731293,3365470258.0827594
21159,district,west-bengal,dakshin dinajpur district,2020,1,550767,696102264.2992665
21160,district,west-bengal,jalpaiguri district,2020,1,559462,1059113100.0352356
21161,district,west-bengal,purulia district,2020,1,1140216,871268565.8315418
21162,district,west-bengal,north twenty four parganas district,2020,1,9836478,12633823318.181566
21163,district,west-bengal,bankura district,2020,1,2512191,1888506492.2303815
21164,district,west-bengal,jhargram district,2020,1,356885,326921359.9893925
21165,district,west-bengal,howrah district,2020,1,2488292,3616357560.4968233
21166,district,west-bengal,hooghly district,2020,1,3231486,3828835634.4589415
21167,district,west-bengal,kolkata district,2020,1,18756562,33530346186.63632
21168,district,west-bengal,koch bihar district,2020,1,738889,1207985915.9539032
21169,district,west-bengal,alipurduar district,2020,1,375417,716232148.4627577
21170,district,west-bengal,paschim bardhaman district,2020,1,3018166,4107372380.2677298
21171,district,west-bengal,nadia district,2020,1,2617674,3333078525.0099444
21172,district,west-bengal,birbhum district,2020,1,2113805,2267725581.7950845
21173,district,west-bengal,purba medinipur district,2020,1,3016163,4413323999.166389
21174,district,west-bengal,maldah district,2020,1,1603861,3096983602.6941547
21175,district,west-bengal,darjiling district,2020,1,1495531,3102615730.2863255
21176,district,west-bengal,south twenty four parganas district,2020,2,3450717,5442972838.147335
21177,district,west-bengal,purba bardhaman district,2020,2,2110210,3026494725.9211845
21178,district,west-bengal,uttar dinajpur district,2020,2,994578,2057824019.5507925
21179,district,west-bengal,kalimpong district,2020,2,83294,132974145.06285556
21180,district,west-bengal,murshidabad district,2020,2,2954461,5450083954.846977
21181,district,west-bengal,paschim medinipur district,2020,2,2623659,4138122881.21193
21182,district,west-bengal,dakshin dinajpur district,2020,2,528299,860152313.013932
21183,district,west-bengal,jalpaiguri district,2020,2,727162,1297087562.5100064
21184,district,west-bengal,purulia district,2020,2,980210,1161572707.5147178
21185,district,west-bengal,north twenty four parganas district,2020,2,7957303,11928129304.115803
21186,district,west-bengal,bankura district,2020,2,1671299,2203586196.182378
21187,district,west-bengal,jhargram district,2020,2,337606,463794455.51302034
21188,district,west-bengal,howrah district,2020,2,2820336,4464236054.831258
21189,district,west-bengal,hooghly district,2020,2,3388361,4695101065.364116
21190,district,west-bengal,kolkata district,2020,2,12981198,28320831275.65246
21191,district,west-bengal,koch bihar district,2020,2,964285,1541035716.6346931
21192,district,west-bengal,alipurduar district,2020,2,498095,860206300.0870737
21193,district,west-bengal,paschim bardhaman district,2020,2,2283471,3594187323.2869267
21194,district,west-bengal,nadia district,2020,2,2630360,4208804458.517461
21195,district,west-bengal,birbhum district,2020,2,1499893,2152855281.340164
21196,district,west-bengal,purba medinipur district,2020,2,2954606,5035068653.193295
21197,district,west-bengal,maldah district,2020,2,1781192,3852982363.832329
21198,district,west-bengal,darjiling district,2020,2,1456202,3211328281.023925
21199,district,west-bengal,south twenty four parganas district,2020,3,4527471,7893878132.233324
21200,district,west-bengal,purba bardhaman district,2020,3,2593218,4202888726.788506
21201,district,west-bengal,uttar dinajpur district,2020,3,1217053,2732569111.909322
21202,district,west-bengal,kalimpong district,2020,3,98474,185138027.27682656
21203,district,west-bengal,murshidabad district,2020,3,4140812,8701630173.801966
21204,district,west-bengal,paschim medinipur district,2020,3,3217002,5676916986.305134
21205,district,west-bengal,dakshin dinajpur district,2020,3,648423,1139764956.1477838
21206,district,west-bengal,jalpaiguri district,2020,3,890247,1836203713.6631927
21207,district,west-bengal,purulia district,2020,3,1202467,1543143788.3919792
21208,district,west-bengal,north twenty four parganas district,2020,3,10658639,18116407316.286606
21209,district,west-bengal,bankura district,2020,3,2050039,2776858504.833927
21210,district,west-bengal,jhargram district,2020,3,413235,625899202.229131
21211,district,west-bengal,howrah district,2020,3,5455673,11044292828.999893
21212,district,west-bengal,hooghly district,2020,3,4366382,7181724884.281664
21213,district,west-bengal,kolkata district,2020,3,20532488,47965864187.61055
21214,district,west-bengal,koch bihar district,2020,3,1163380,2073281730.19992
21215,district,west-bengal,alipurduar district,2020,3,610691,1193802371.4513893
21216,district,west-bengal,paschim bardhaman district,2020,3,2824660,4923778139.11113
21217,district,west-bengal,nadia district,2020,3,3385474,6356294160.880415
21218,district,west-bengal,birbhum district,2020,3,1761673,2835347335.0581245
21219,district,west-bengal,purba medinipur district,2020,3,4082398,8104060674.844238
21220,district,west-bengal,maldah district,2020,3,2240712,5047875157.890753
21221,district,west-bengal,darjiling district,2020,3,1873893,4655735744.944985
21222,district,west-bengal,south twenty four parganas district,2020,4,5935781,11173760728.635761
21223,district,west-bengal,purba bardhaman district,2020,4,3330787,5953995490.32074
21224,district,west-bengal,uttar dinajpur district,2020,4,1663790,4073984672.594006
21225,district,west-bengal,kalimpong district,2020,4,131313,287409549.78812253
21226,district,west-bengal,murshidabad district,2020,4,5387550,12347537122.902393
21227,district,west-bengal,paschim medinipur district,2020,4,4192666,7873236339.018047
21228,district,west-bengal,dakshin dinajpur district,2020,4,847582,1574342256.1228342
21229,district,west-bengal,jalpaiguri district,2020,4,1189545,2571478917.2012115
21230,district,west-bengal,purulia district,2020,4,1692742,2247442648.391761
21231,district,west-bengal,north twenty four parganas district,2020,4,15401013,26342979950.473465
21232,district,west-bengal,bankura district,2020,4,2718632,3700507153.2902203
21233,district,west-bengal,jhargram district,2020,4,566153,879958012.474191
21234,district,west-bengal,howrah district,2020,4,6331177,12928867889.090427
21235,district,west-bengal,hooghly district,2020,4,5674060,9909266975.59495
21236,district,west-bengal,kolkata district,2020,4,21348317,48043058849.4187
21237,district,west-bengal,koch bihar district,2020,4,1522007,3015645061.601661
21238,district,west-bengal,alipurduar district,2020,4,813188,1797203699.186511
21239,district,west-bengal,paschim bardhaman district,2020,4,3911566,6878396003.007269
21240,district,west-bengal,nadia district,2020,4,4552049,9153167135.604681
21241,district,west-bengal,birbhum district,2020,4,2387731,4144235381.477991
21242,district,west-bengal,purba medinipur district,2020,4,5289421,11253380562.116867
21243,district,west-bengal,maldah district,2020,4,3018906,7039838577.314709
21244,district,west-bengal,darjiling district,2020,4,2434669,5975798390.022108
21245,district,west-bengal,south twenty four parganas district,2021,1,5599480,12117504304.189785
21246,district,west-bengal,purba bardhaman district,2021,1,3332419,6629023081.432125
21247,district,west-bengal,uttar dinajpur district,2021,1,1706867,4658610030.56789
21248,district,west-bengal,kalimpong district,2021,1,126774,304298077.8011435
21249,district,west-bengal,murshidabad district,2021,1,6771948,16548543048.894
21250,district,west-bengal,paschim medinipur district,2021,1,4172851,8823590467.006695
21251,district,west-bengal,dakshin dinajpur district,2021,1,870615,1850147285.0761428
21252,district,west-bengal,jalpaiguri district,2021,1,1155903,2759371175.6936426
21253,district,west-bengal,purulia district,2021,1,1624755,2471960440.649763
21254,district,west-bengal,north twenty four parganas district,2021,1,15695125,27895823531.579113
21255,district,west-bengal,bankura district,2021,1,2760457,4094039523.9611278
21256,district,west-bengal,jhargram district,2021,1,563523,1013708476.7789638
21257,district,west-bengal,howrah district,2021,1,9971593,19433078118.20204
21258,district,west-bengal,hooghly district,2021,1,5418241,10168468111.111834
21259,district,west-bengal,kolkata district,2021,1,33156725,67772051033.458176
21260,district,west-bengal,koch bihar district,2021,1,1491071,3346773579.067724
21261,district,west-bengal,alipurduar district,2021,1,822327,1958197907.4983711
21262,district,west-bengal,paschim bardhaman district,2021,1,4191623,7560655964.1510105
21263,district,west-bengal,nadia district,2021,1,4539314,9862089010.152363
21264,district,west-bengal,birbhum district,2021,1,2403840,4665715871.473248
21265,district,west-bengal,purba medinipur district,2021,1,5365020,12827859644.822784
21266,district,west-bengal,maldah district,2021,1,3227147,8406012410.967968
21267,district,west-bengal,darjiling district,2021,1,3286434,7769686380.986313
21268,district,west-bengal,south twenty four parganas district,2021,2,6661813,13398529483.673187
21269,district,west-bengal,purba bardhaman district,2021,2,3920729,7572502416.238684
21270,district,west-bengal,uttar dinajpur district,2021,2,2253385,5564220751.049259
21271,district,west-bengal,kalimpong district,2021,2,158257,340481312.8783516
21272,district,west-bengal,murshidabad district,2021,2,8602251,19996935608.243374
21273,district,west-bengal,paschim medinipur district,2021,2,5051834,10303513378.79989
21274,district,west-bengal,dakshin dinajpur district,2021,2,1056135,2122254125.665434
21275,district,west-bengal,jalpaiguri district,2021,2,1434640,3074506540.24375
21276,district,west-bengal,purulia district,2021,2,1895981,2790996372.0372777
21277,district,west-bengal,north twenty four parganas district,2021,2,17258291,30414821772.928673
21278,district,west-bengal,bankura district,2021,2,2915786,4611070512.295103
21279,district,west-bengal,jhargram district,2021,2,656024,1117615385.2981439
21280,district,west-bengal,howrah district,2021,2,12238810,22440665027.606167
21281,district,west-bengal,hooghly district,2021,2,6360194,11614334146.67925
21282,district,west-bengal,kolkata district,2021,2,41726247,80954850438.57187
21283,district,west-bengal,koch bihar district,2021,2,1946827,3960247167.469792
21284,district,west-bengal,alipurduar district,2021,2,1015282,2144339264.9745913
21285,district,west-bengal,paschim bardhaman district,2021,2,4893774,8731262893.729904
21286,district,west-bengal,nadia district,2021,2,5524174,11227582723.377321
21287,district,west-bengal,birbhum district,2021,2,2739774,5158503519.465005
21288,district,west-bengal,purba medinipur district,2021,2,6418522,15155067721.273426
21289,district,west-bengal,maldah district,2021,2,4093606,9929838049.329655
21290,district,west-bengal,darjiling district,2021,2,3075101,6810672446.735575
21291,district,west-bengal,south twenty four parganas district,2021,3,8148035,17003261364.446451
21292,district,west-bengal,purba bardhaman district,2021,3,4895497,9701089785.313658
21293,district,west-bengal,uttar dinajpur district,2021,3,2833025,7139308290.0050125
21294,district,west-bengal,kalimpong district,2021,3,195057,465676038.53915656
21295,district,west-bengal,murshidabad district,2021,3,10931440,25748905389.537254
21296,district,west-bengal,paschim medinipur district,2021,3,6258901,12581282827.778063
21297,district,west-bengal,dakshin dinajpur district,2021,3,1272971,2627951633.9636664
21298,district,west-bengal,jalpaiguri district,2021,3,1847997,3994414459.2942305
21299,district,west-bengal,purulia district,2021,3,2421483,3554644332.9978147
21300,district,west-bengal,north twenty four parganas district,2021,3,22393657,40621221621.04847
21301,district,west-bengal,bankura district,2021,3,3741684,5714486936.043903
21302,district,west-bengal,jhargram district,2021,3,818355,1427733005.9466476
21303,district,west-bengal,howrah district,2021,3,15377518,27653090450.955425
21304,district,west-bengal,hooghly district,2021,3,7784199,14865078300.051212
21305,district,west-bengal,kolkata district,2021,3,55166796,108533947842.03369
21306,district,west-bengal,koch bihar district,2021,3,2404892,5057670482.625468
21307,district,west-bengal,alipurduar district,2021,3,1263252,2737500631.928809
21308,district,west-bengal,paschim bardhaman district,2021,3,6486598,11454626096.903252
21309,district,west-bengal,nadia district,2021,3,6912466,15091309342.981659
21310,district,west-bengal,birbhum district,2021,3,3540954,6590455614.729217
21311,district,west-bengal,purba medinipur district,2021,3,7833998,18432252642.503994
21312,district,west-bengal,maldah district,2021,3,5226024,12609978452.38233
21313,district,west-bengal,darjiling district,2021,3,3958189,8851180714.502821
21314,district,west-bengal,south twenty four parganas district,2021,4,9996197,22549554717.599293
21315,district,west-bengal,purba bardhaman district,2021,4,5875181,12502355839.729364
21316,district,west-bengal,uttar dinajpur district,2021,4,3663606,9386596414.578365
21317,district,west-bengal,kalimpong district,2021,4,258216,654843267.2530651
21318,district,west-bengal,murshidabad district,2021,4,13422646,33656929004.291054
21319,district,west-bengal,paschim medinipur district,2021,4,7894026,16639425790.500774
21320,district,west-bengal,dakshin dinajpur district,2021,4,1638791,3473769418.4108477
21321,district,west-bengal,jalpaiguri district,2021,4,2342634,5224962233.676089
21322,district,west-bengal,purulia district,2021,4,3135514,4839481916.635239
21323,district,west-bengal,north twenty four parganas district,2021,4,28006815,51407780867.2138
21324,district,west-bengal,bankura district,2021,4,4383302,7411233892.35178
21325,district,west-bengal,jhargram district,2021,4,1008297,1845872331.5088463
21326,district,west-bengal,howrah district,2021,4,20261475,36416694059.9693
21327,district,west-bengal,hooghly district,2021,4,9342381,18914851063.97778
21328,district,west-bengal,kolkata district,2021,4,65708533,131156784692.10446
21329,district,west-bengal,koch bihar district,2021,4,3183823,6820617550.450257
21330,district,west-bengal,alipurduar district,2021,4,1679994,3837703804.434596
21331,district,west-bengal,paschim bardhaman district,2021,4,8475007,15264204423.795567
21332,district,west-bengal,nadia district,2021,4,8591598,19373295943.91859
21333,district,west-bengal,birbhum district,2021,4,4352535,8961590629.524475
21334,district,west-bengal,purba medinipur district,2021,4,9886889,23874294119.021553
21335,district,west-bengal,maldah district,2021,4,6753992,16323385094.13332
21336,district,west-bengal,darjiling district,2021,4,5168108,11681810187.018759
21337,district,west-bengal,south twenty four parganas district,2022,1,11243229,26965356873.85303
21338,district,west-bengal,purba bardhaman district,2022,1,6777604,15081107758.687084
21339,district,west-bengal,uttar dinajpur district,2022,1,4441594,11523296688.425028
21340,district,west-bengal,kalimpong district,2022,1,273057,682480114.6705194
21341,district,west-bengal,murshidabad district,2022,1,15588410,41140892341.13234
21342,district,west-bengal,paschim medinipur district,2022,1,9156926,20055779613.652466
21343,district,west-bengal,dakshin dinajpur district,2022,1,1823888,4255877779.082657
21344,district,west-bengal,jalpaiguri district,2022,1,2650569,6055463671.687082
21345,district,west-bengal,purulia district,2022,1,3655572,5836006366.520155
21346,district,west-bengal,north twenty four parganas district,2022,1,31930105,59661500584.75365
21347,district,west-bengal,bankura district,2022,1,4874077,8812235253.790693
21348,district,west-bengal,jhargram district,2022,1,1121268,2198171070.038257
21349,district,west-bengal,howrah district,2022,1,23702322,44110902969.5602
21350,district,west-bengal,hooghly district,2022,1,10497390,21694250432.038437
21351,district,west-bengal,kolkata district,2022,1,76392752,155417783792.6444
21352,district,west-bengal,koch bihar district,2022,1,3802460,8085185091.073849
21353,district,west-bengal,alipurduar district,2022,1,1888984,4323258066.140034
21354,district,west-bengal,paschim bardhaman district,2022,1,9783656,17440405834.011703
21355,district,west-bengal,nadia district,2022,1,9791890,22740547217.901745
21356,district,west-bengal,birbhum district,2022,1,5000218,11385995733.932861
21357,district,west-bengal,purba medinipur district,2022,1,11506248,28979875250.478428
21358,district,west-bengal,maldah district,2022,1,7832385,19619492748.51209
21359,district,west-bengal,darjiling district,2022,1,6770488,15360797956.977024
21360,district,west-bengal,south twenty four parganas district,2022,2,13499039,31391822584.21167
21361,district,west-bengal,purba bardhaman district,2022,2,8017841,17476589718.608643
21362,district,west-bengal,uttar dinajpur district,2022,2,5625969,13902417083.882235
21363,district,west-bengal,kalimpong district,2022,2,360683,865219339.6039622
21364,district,west-bengal,murshidabad district,2022,2,18656132,48239202742.472496
21365,district,west-bengal,paschim medinipur district,2022,2,10862436,23376063738.335567
21366,district,west-bengal,dakshin dinajpur district,2022,2,2164544,4917055540.585538
21367,district,west-bengal,jalpaiguri district,2022,2,3291696,7215410289.029442
21368,district,west-bengal,purulia district,2022,2,4360695,6659369617.817974
21369,district,west-bengal,north twenty four parganas district,2022,2,39542212,71420194039.66321
21370,district,west-bengal,bankura district,2022,2,5482929,9979682491.260788
21371,district,west-bengal,jhargram district,2022,2,1314971,2500573080.9727817
21372,district,west-bengal,howrah district,2022,2,26848389,48444965297.30552
21373,district,west-bengal,hooghly district,2022,2,12160484,24931277877.504135
21374,district,west-bengal,kolkata district,2022,2,94525113,185459902953.69675
21375,district,west-bengal,koch bihar district,2022,2,4990565,9890586302.34589
21376,district,west-bengal,alipurduar district,2022,2,2321550,5063513205.328751
21377,district,west-bengal,paschim bardhaman district,2022,2,12056490,21013580033.32985
21378,district,west-bengal,nadia district,2022,2,11642703,26531299344.802624
21379,district,west-bengal,birbhum district,2022,2,5970486,13038379103.48798
21380,district,west-bengal,purba medinipur district,2022,2,13947269,33925841807.925117
21381,district,west-bengal,maldah district,2022,2,9433027,23319097146.806786
21382,district,west-bengal,darjiling district,2022,2,8666918,19013136245.268204
21383,district,west-bengal,south twenty four parganas district,2022,3,14502793,31586404198.654728
21384,district,west-bengal,purba bardhaman district,2022,3,20249092,40044086165.08384
21385,district,west-bengal,uttar dinajpur district,2022,3,6161372,13684748005.261982
21386,district,west-bengal,kalimpong district,2022,3,411090,866170519.9816766
21387,district,west-bengal,murshidabad district,2022,3,16636159,41049036364.09509
21388,district,west-bengal,paschim medinipur district,2022,3,11530137,23002159032.50641
21389,district,west-bengal,dakshin dinajpur district,2022,3,2205623,4796219604.844906
21390,district,west-bengal,jalpaiguri district,2022,3,4270501,8592238101.070684
21391,district,west-bengal,purulia district,2022,3,4567782,6568273033.360064
21392,district,west-bengal,north twenty four parganas district,2022,3,42344992,74652935807.86075
21393,district,west-bengal,bankura district,2022,3,6829267,12625116117.66531
21394,district,west-bengal,jhargram district,2022,3,1404499,2495310539.2245417
21395,district,west-bengal,howrah district,2022,3,13939023,29120246801.02298
21396,district,west-bengal,hooghly district,2022,3,13048364,26244376624.64439
21397,district,west-bengal,kolkata district,2022,3,120867251,228807547826.57977
21398,district,west-bengal,koch bihar district,2022,3,5698343,10419704843.658085
21399,district,west-bengal,alipurduar district,2022,3,4439906,8948926469.485992
21400,district,west-bengal,paschim bardhaman district,2022,3,15109046,25748234622.339317
21401,district,west-bengal,nadia district,2022,3,11779533,26613252370.226105
21402,district,west-bengal,birbhum district,2022,3,7283881,14934428365.96205
21403,district,west-bengal,purba medinipur district,2022,3,13027140,30572829916.26252
21404,district,west-bengal,maldah district,2022,3,12459741,26922829611.837635
21405,district,west-bengal,darjiling district,2022,3,8026853,16454823670.51485
21406,district,west-bengal,south twenty four parganas district,2022,4,15651650,33736981975.122288
21407,district,west-bengal,purba bardhaman district,2022,4,23613560,46348665186.57486
21408,district,west-bengal,uttar dinajpur district,2022,4,6557405,15078700957.688385
21409,district,west-bengal,kalimpong district,2022,4,382628,812639624.0451621
21410,district,west-bengal,murshidabad district,2022,4,16453907,41173539931.745384
21411,district,west-bengal,paschim medinipur district,2022,4,12768161,25216806019.741215
21412,district,west-bengal,dakshin dinajpur district,2022,4,2361081,5326002121.283871
21413,district,west-bengal,jalpaiguri district,2022,4,4985758,9883942165.829044
21414,district,west-bengal,purulia district,2022,4,5309487,7420912556.694953
21415,district,west-bengal,north twenty four parganas district,2022,4,46582002,78365452742.73929
21416,district,west-bengal,bankura district,2022,4,8198658,15272494867.569881
